s1,291147.2400,131094.1000,0
e1,291726.9700,131479.5900,0
s2,291174.8800,131052.4400,0
e2,291763.8400,131444.7700,0
s3,291202.5200,131010.7700,0
e3,291808.9000,131415.0700,0
s4,291230.1600,130969.1100,0
e4,291848.1600,131379.1100,0
s5,291279.7500,130901.4400,0
e5,291825.9700,131401.4400,0
s6,291329.6500,130846.8800,0
e6,291858.1600,131376.8800,0
s7,291379.5500,130809.6400,0
e7,291873.3600,131359.6400,0
s8,291429.4500,130772.3900,0
e8,291892.5700,131352.3900,0
s9,291479.3500,130735.1500,0
e9,291905.8300,131345.1500,0
s10,291529.2900,130705.5800,0
e10,291927.8200,131335.5800,0
s11,291579.3000,130677.6500,0
e11,291983.4200,131307.6500,0
s12,291629.3200,130649.7100,0
e12,292044.5300,131269.7100,0
s13,291679.3500,130621.7800,0
e13,292105.0800,131231.7800,0
s14,291729.3400,130593.8500,0
e14,292146.1600,131203.8500,0
s15,291779.3000,130553.0600,0
e15,292184.0400,131183.0600,0
s16,291829.2600,130504.5200,0
e16,292214.2700,131144.5200,0
s17,291879.2200,130455.9800,0
e17,292243.6800,131105.9800,0
s18,291929.1700,130432.2600,0
e18,292272.2700,131092.2600,0
s19,291979.1000,130420.6700,0
e19,292282.9500,131100.6700,0
s20,292029.0100,130409.0800,0
e20,292277.1300,131109.0800,0
s21,292078.9200,130397.5000,0
e21,292267.6100,131117.5000,0
s22,292128.8900,130385.9100,0
e22,292298.0500,131115.9100,0
s23,292178.8800,130374.3200,0
e23,292345.7800,131104.3200,0
s24,292228.8600,130362.7400,0
e24,292376.0700,131092.7400,0
s25,292278.8300,130351.1500,0
e25,292406.3700,131081.1500,0
s26,292328.8000,130339.5600,0
e26,292438.1500,131079.5600,0
s27,292378.7800,130329.2200,0
e27,292468.1800,131069.2200,0
s28,292428.7500,130328.4200,0
e28,292498.2000,131068.4200,0
s29,292478.7200,130327.6100,0
e29,292528.2300,131067.6100,0
s30,292528.6900,130326.8100,0
e30,292558.2600,131066.8100,0
s31,292578.6700,130326.0000,0
e31,292590.6000,131066.0000,0
s32,292628.6700,130325.1900,0
e32,292640.6000,131065.1900,0
s33,292678.6700,130324.3900,0
e33,292690.6000,131064.3900,0
s34,292728.6700,130323.5800,0
e34,292740.6000,131063.5800,0
s35,292778.6700,130322.7800,0
e35,292790.6000,131062.7800,0
s36,292828.6700,130321.9700,0
e36,292840.2600,131061.9700,0
s37,292878.6500,130321.1700,0
e37,292874.1400,131061.1700,0
s38,292928.6300,130320.3600,0
e38,292908.0200,131060.3600,0
s39,292978.6400,130319.5500,0
e39,292966.3800,131059.5500,0
s40,293028.6900,130318.9300,0
e40,293057.4100,131058.9300,0
s41,293078.7700,130326.8200,0
e41,293160.4500,131066.8200,0
s42,293128.8400,130334.7200,0
e42,293261.1700,131064.7200,0
s43,293178.9000,130329.4000,0
e43,293358.0100,131049.4000,0
s44,293228.9700,130306.4500,0
e44,293453.3500,131016.4500,0
s45,293279.0400,130277.0100,0
e45,293544.4200,130967.0100,0
s46,293329.1100,130247.8500,0
e46,293635.6200,130927.8500,0
s47,293379.1200,130220.0500,0
e47,293692.0300,130900.0500,0
s48,293429.0800,130192.5200,0
e48,293718.4200,130872.5200,0
s49,293479.0000,130172.9800,0
e49,293723.3500,130872.9800,0
s50,293528.9300,130154.4200,0
e50,293724.4800,130874.4200,0
s51,293578.8500,130145.3300,0
e51,293723.0500,130875.3300,0
s52,293628.7800,130136.2500,0
e52,293720.6400,130876.2500,0
s53,293678.7300,130137.3900,0
e53,293731.0600,130877.3900,0
s54,293728.6700,130139.2100,0
e54,293743.2900,130879.2100,0
s55,293778.6500,130141.0400,0
e55,293778.0200,130881.0400,0
s56,293828.6400,130142.8700,0
e56,293816.0600,130882.8700,0
s57,293878.7400,130144.6900,0
e57,293942.4400,130884.6900,0
s58,293928.8500,130146.5200,0
e58,294068.1900,130876.5200,0
s59,293978.9500,130145.6800,0
e59,294188.8900,130855.6800,0
s60,294029.0200,130143.0500,0
e60,294286.7600,130843.0500,0
s61,294079.0800,130102.9500,0
e61,294368.1600,130782.9500,0
s62,294129.1400,130062.8600,0
e62,294452.1100,130732.8600,0
s63,294179.1900,130022.7600,0
e63,294530.5200,130682.7600,0
s64,294229.2200,129995.5900,0
e64,294597.0100,130645.5900,0
s65,294279.1400,129974.6400,0
e65,294601.3100,130644.6400,0
s66,294329.0500,129953.7000,0
e66,294602.2100,130643.7000,0
s67,294378.9700,129932.7500,0
e67,294599.7100,130642.7500,0
s68,294428.9100,129916.7200,0
e68,294614.8500,130636.7200,0
s69,294478.8600,129910.6100,0
e69,294631.5000,130640.6100,0
s70,294528.8000,129904.5000,0
e70,294634.2800,130644.5000,0
s71,294578.7300,129898.4000,0
e71,294634.9700,130638.4000,0
s72,294628.6800,129892.2900,0
e72,294644.7500,130632.2900,0
s73,294678.6500,129891.0100,0
e73,294672.9300,130631.0100,0
s74,294728.6200,129896.6800,0
e74,294701.1100,130636.6800,0
s75,294778.5900,129902.3500,0
e75,294729.2900,130642.3500,0
s76,294828.5400,129908.0300,0
e76,294740.8900,130648.0300,0
s77,294878.4900,129913.7000,0
e77,294760.5700,130643.7000,0
s78,294928.4700,129919.3700,0
e78,294791.7800,130649.3700,0
s79,294978.4400,129925.0500,0
e79,294823.0000,130655.0500,0
s80,295028.4200,129939.6700,0
e80,294852.3000,130677.7200,0
s81,295052.7400,129945.4700,0
e81,294876.2500,130685.0600,0
s82,295078.3700,129955.6200,0
e82,294872.9800,130684.0500,0
s83,295102.4300,129962.4000,0
e83,294896.8900,130691.3700,0
s84,295128.3300,129971.5800,0
e84,294892.3600,130689.9900,0
s85,295152.0800,129979.3800,0
e85,294916.2700,130697.3000,0
s86,295178.2800,129987.5300,0
e86,294912.5600,130696.1700,0
s87,295201.6900,129996.3100,0
e87,294936.5100,130703.5000,0
s88,295228.2600,130003.4800,0
e88,294947.2100,130707.7000,0
s89,295251.4800,130012.7500,0
e89,294969.3400,130719.6900,0
s90,295278.2400,130026.4800,0
e90,294983.8600,130727.5600,0
s91,295301.2900,130036.1600,0
e91,295005.9500,130739.5200,0
s92,295328.2100,130050.7600,0
e92,295017.1700,130745.6000,0
s93,295351.0300,130060.9700,0
e93,295039.2100,130757.5400,0
s94,295378.1700,130075.0300,0
e94,295043.4700,130759.8500,0
s95,295400.6300,130086.0100,0
e95,295065.4700,130771.7600,0
s96,295428.1300,130099.3000,0
e96,295070.4200,130774.4500,0
s97,295450.2200,130111.0000,0
e97,295092.4000,130786.3500,0
s98,295478.1000,130123.5800,0
e98,295107.0200,130794.2700,0
s99,295499.9700,130135.6800,0
e99,295129.0000,130806.1700,0
s100,295528.0800,130150.6300,0
e100,295146.6100,130815.7100,0
s101,295549.7700,130163.0700,0
e101,295168.6000,130827.6300,0
s102,295578.0600,130183.0200,0
e102,295188.7600,130838.5500,0
s103,295599.5600,130195.7900,0
e103,295210.7700,130850.4700,0
s104,295628.0300,130215.4100,0
e104,295226.5800,130859.0300,0
s105,295649.2400,130228.6400,0
e105,295248.6000,130870.9600,0
s106,295677.9800,130247.8000,0
e106,295253.6100,130873.6700,0
s107,295698.6700,130261.8300,0
e107,295275.7000,130885.6400,0
s108,295727.9300,130280.1900,0
e108,295285.0800,130890.7200,0
s109,295748.1700,130294.8700,0
e109,295307.2500,130902.7300,0
s110,295777.9000,130312.5800,0
e110,295323.2100,130911.3800,0
s111,295797.8100,130327.7000,0
e111,295343.2100,130926.3800,0
s112,295827.8600,130348.8000,0
e112,295358.4000,130940.5800,0
s113,295847.4500,130364.3400,0
e113,295376.7300,130957.7100,0
s114,295877.8300,130394.7900,0
e114,295396.7000,130976.3700,0
s115,295897.0900,130410.7300,0
e115,295414.9900,130993.4700,0
s116,295927.7900,130440.7700,0
e116,295435.3700,131012.5100,0
s117,295946.7300,130457.0800,0
e117,295453.6400,131029.5900,0
s118,295977.7300,130486.7500,0
e118,295466.1900,131041.3200,0
s119,296009.7800,130515.2800,0
e119,295482.3200,131056.4000,0
s120,296027.6800,130532.7300,0
e120,295500.5900,131073.4700,0
s121,296049.1600,130553.6700,0
e121,295522.5100,131093.9600,0
s122,296077.6600,130578.7200,0
e122,295543.1800,131113.2800,0
s123,296102.4100,130603.4700,0
e123,295568.7600,131137.1900,0
s124,296127.6500,130624.7000,0
e124,295592.3300,131159.2200,0
s125,296152.3800,130649.4700,0
e125,295617.9200,131183.1300,0
s126,296177.6800,130681.5500,0
e126,295656.1900,131218.9100,0
s127,296206.3800,130709.4100,0
e127,295685.4200,131246.2300,0
s128,296227.7900,130738.7000,0
e128,295739.8400,131300.5300,0
s129,296250.4400,130758.3700,0
e129,295740.4200,131301.1100,0
s130,296277.5800,130794.7300,0
e130,295736.5300,131297.2200,0
s131,296308.6900,130817.9200,0
e131,295740.8600,131301.5500,0
s132,296327.4000,130841.3700,0
e132,295745.2600,131305.9500,0
s133,296342.9900,130860.9100,0
e133,295763.0500,131323.7400,0
s134,296377.4300,130874.9400,0
e134,295791.3200,131352.0100,0
s135,296427.4600,130880.1300,0
e135,295828.3000,131382.1600,0
s136,296443.5200,130899.2900,0
e136,295844.3600,131401.3200,0
s137,296465.9900,130926.1200,0
e137,295866.8300,131428.1500,0
s138,296482.0500,130945.2800,0
e138,295882.8900,131447.3100,0
s139,296498.1100,130964.4400,0
e139,295898.9500,131466.4700,0
s140,296477.5000,131009.4100,0
e140,295907.8900,131504.0900,0
s141,296493.8900,131028.2900,0
e141,295919.3200,131527.2800,0
s142,296516.8400,131054.7100,0
e142,295933.5500,131561.2800,0
s143,296533.2300,131073.5900,0
e143,295943.7100,131585.5600,0
s144,296527.5200,131125.9300,0
e144,295964.1300,131623.2200,0
s145,296547.3700,131148.4200,0
e145,295982.2600,131647.2200,0
s146,296577.5100,131172.9700,0
e146,296002.6000,131674.1600,0
s147,296593.9400,131191.8100,0
e147,296017.7000,131694.1600,0
s148,296627.4300,131216.0900,0
e148,296028.0900,131706.4000,0
s149,296652.6600,131230.8400,0
e149,296091.8600,131760.4600,0
s150,296677.6800,131255.3200,0
e150,296133.9300,131811.1400,0
s151,296702.7000,131279.8000,0
e151,296184.3100,131867.4900,0
s152,296727.8900,131294.5400,0
e152,296252.2800,131915.3700,0
s153,296747.7400,131309.7400,0
e153,296272.1300,131930.5700,0
s154,296777.9300,131333.7700,0
e154,296316.9100,131967.4100,0
s155,296798.1500,131348.4800,0
e155,296337.1300,131982.1200,0
s156,296827.9700,131369.0800,0
e156,296387.6000,132016.1600,0
s157,296856.9100,131388.7700,0
e157,296416.5400,132035.8500,0
s158,296878.0300,131400.7200,0
e158,296462.7100,132061.5900,0
s159,296907.6600,131419.3400,0
e159,296492.3400,132080.2100,0
s160,296928.0800,131432.3600,0
e160,296539.2800,132106.9800,0
s161,296954.0700,131447.3400,0
e161,296565.0200,132131.3300,0
s162,296978.1300,131464.0000,0
e162,296612.0900,132162.2800,0
s163,297004.7000,131477.9300,0
e163,296638.6600,132176.2100,0
s164,297028.1700,131488.3100,0
e164,296685.4800,132199.4700,0
s165,297055.2000,131501.3300,0
e165,296712.5100,132212.4900,0
s166,297078.2100,131506.6900,0
e166,296758.1000,132220.0400,0
s167,297105.5800,131518.9700,0
e167,296785.4700,132232.3200,0
s168,297128.2400,131525.0700,0
e168,296826.7600,132250.5200,0
s169,297155.9400,131536.5800,0
e169,296852.3400,132267.2200,0
s170,297178.3100,131543.4500,0
e170,296905.9000,132281.7000,0
s171,297206.4600,131553.8400,0
e171,296934.0500,132292.0900,0
s172,297228.3700,131561.8300,0
e172,296979.5100,132301.9200,0
s173,297256.8100,131571.3900,0
e173,297007.9500,132311.4800,0
s174,297278.4100,131580.2100,0
e174,297052.4300,132332.1700,0
s175,297307.1400,131588.8400,0
e175,297081.1600,132340.8000,0
s176,297328.4600,131598.5900,0
e176,297144.3600,132363.3100,0
s177,297352.7700,131604.4400,0
e177,297190.3800,132379.0900,0
s178,297378.5000,131603.3100,0
e178,297240.1900,132378.6300,0
s179,297398.1900,131606.8200,0
e179,297291.4700,132390.4700,0
s180,297418.3500,131607.7100,0
e180,297337.9300,132401.8100,0
s181,297448.2000,131610.7300,0
e181,297389.3400,132406.8200,0
s182,297478.5900,131603.6200,0
e182,297431.1900,132406.5400,0
s183,297503.5500,131605.0900,0
e183,297487.2800,132411.8400,0
s184,297528.7200,131619.1300,0
e184,297551.9000,132401.2600,0
s185,297553.7100,131618.3900,0
e185,297608.7600,132405.3600,0
s186,297578.7400,131603.9300,0
e186,297664.5200,132394.7000,0
s187,297603.5900,131601.2300,0
e187,297717.9800,132393.2800,0
s188,297628.7900,131604.0900,0
e188,297771.8300,132377.1100,0
s189,297653.3700,131599.5400,0
e189,297818.4800,132368.3000,0
s190,297678.8400,131604.2400,0
e190,297866.5600,132369.2800,0
s191,297703.1200,131598.2800,0
e191,297903.7600,132366.3700,0
s192,297728.9000,131586.6700,0
e192,297945.8500,132339.2400,0
s193,297752.9200,131579.7400,0
e193,297969.8700,132332.3100,0
s194,297778.9700,131567.3400,0
e194,298032.3900,132307.0900,0
s195,297802.6200,131559.2400,0
e195,298056.0400,132298.9900,0
s196,297829.0400,131548.0100,0
e196,298117.3800,132274.6100,0
s197,297852.2800,131538.7900,0
e197,298140.6200,132265.3900,0
s198,297879.1100,131528.6700,0
e198,298201.1600,132235.1500,0
s199,297901.8600,131518.3000,0
e199,298222.2300,132221.1000,0
s200,297929.1400,131506.0500,0
e200,298263.1500,132194.1500,0
s201,297951.6300,131495.1300,0
e201,298284.6700,132181.2300,0
s202,297979.1400,131478.8000,0
e202,298310.8200,132165.5500,0
s203,298001.6500,131467.9300,0
e203,298332.3400,132152.6300,0
s204,298029.1600,131451.5500,0
e204,298363.8200,132111.5500,0
s205,298051.4600,131440.2400,0
e205,298386.1200,132100.2400,0
s206,298079.1900,131422.4100,0
e206,298429.7300,132082.4100,0
s207,298101.2700,131410.6800,0
e207,298451.8100,132070.6800,0
s208,298129.2000,131392.5000,0
e208,298484.7300,132042.5000,0
s209,298151.1300,131380.5000,0
e209,298506.6600,132030.5000,0
s210,298179.2100,131374.1400,0
e210,298537.5200,132024.1400,0
s211,298201.1000,131362.0700,0
e211,298559.4100,132012.0700,0
s212,298229.2100,131345.1800,0
e212,298590.3000,131995.1800,0
s213,298251.0600,131333.0400,0
e213,298612.1500,131983.0400,0
s214,298279.2100,131316.2200,0
e214,298640.4500,131966.2200,0
s215,298301.0600,131304.0800,0
e215,298662.3000,131954.0800,0
s216,298329.2300,131287.2600,0
e216,298700.4100,131937.2600,0
s217,298350.9400,131274.8600,0
e217,298722.1200,131924.8600,0
s218,298379.2700,131258.3000,0
e218,298766.8700,131888.3000,0
s219,298400.5600,131245.2000,0
e219,298788.1600,131875.2000,0
s220,298429.2900,131229.3400,0
e220,298828.0200,131859.3400,0
s221,298450.4100,131215.9700,0
e221,298849.1400,131845.9700,0
s222,298479.3100,131200.1100,0
e222,298882.6700,131820.1100,0
s223,298500.2700,131186.4800,0
e223,298903.6300,131806.4800,0
s224,298529.3400,131164.0800,0
e224,298945.9400,131774.0800,0
s225,298549.9800,131149.9800,0
e225,298966.5800,131759.9800,0
s226,298579.3800,131128.0500,0
e226,299014.0300,131728.0500,0
s227,298599.6300,131113.3800,0
e227,299034.2800,131713.3800,0
s228,298629.4200,131092.0200,0
e228,299081.2900,131682.0200,0
s229,298649.2700,131076.8200,0
e229,299101.1400,131666.8200,0
s230,298679.4600,131055.9900,0
e230,299147.3200,131635.9900,0
s231,298698.9200,131040.2900,0
e231,299166.7800,131620.2900,0
s232,298729.5300,131014.0800,0
e232,299218.5500,131574.0800,0
s233,298779.6000,130968.5400,0
e233,299290.1200,131508.5400,0
s234,298829.6700,130922.9900,0
e234,299358.8100,131442.9900,0
s235,298879.7400,130877.4500,0
e235,299424.6100,131377.4500,0
s236,298929.8500,130814.7800,0
e236,299493.4000,131284.7800,0
s237,298979.9400,130749.8800,0
e237,299558.7600,131199.8800,0
s238,299030.0300,130684.9900,0
e238,299634.3700,131124.9900,0
s239,299080.1200,130620.1000,0
e239,299693.6300,131040.1000,0
s240,299130.1400,130534.4700,0
e240,299740.9400,130944.4700,0
s241,299180.1500,130454.0300,0
e241,299791.3000,130864.0300,0
s242,299230.1400,130373.5900,0
e242,299839.0000,130783.5900,0
s243,299280.1200,130293.1500,0
e243,299894.7500,130713.1500,0
s244,299330.0400,130218.8800,0
e244,299927.7300,130648.8800,0
s245,299379.9800,130153.6400,0
e245,299978.2500,130603.6400,0
s246,299429.9200,130090.9800,0
e246,300010.2300,130550.9800,0
s247,299479.8300,130034.7300,0
e247,300044.7100,130514.7300,0
s248,299529.7600,129978.4800,0
e248,300083.5300,130478.4800,0
s249,299579.7200,129922.2400,0
e249,300120.7200,130432.2400,0
s250,299629.6700,129868.9700,0
e250,300156.7300,130388.9700,0
s251,299679.6000,129822.4200,0
e251,300190.1900,130362.4200,0
s252,299729.5300,129775.8700,0
e252,300220.9300,130335.8700,0
s253,299779.4600,129729.3200,0
e253,300248.9500,130309.3200,0
s254,299829.4000,129685.5500,0
e254,300271.2500,130275.5500,0
s255,299879.3500,129656.5200,0
e255,300304.2100,130266.5200,0
s256,299929.3000,129627.4800,0
e256,300333.7500,130257.4800,0
s257,299979.2400,129598.4500,0
e257,300355.2300,130238.4500,0
s258,300029.1900,129569.4200,0
e258,300380.1600,130219.4200,0
s259,300079.1600,129543.8300,0
e259,300414.3000,130213.8300,0
s260,300129.1100,129519.0700,0
e260,300436.7600,130199.0700,0
s261,300179.0600,129494.3200,0
e261,300458.2600,130184.3200,0
s262,300229.0100,129469.5700,0
e262,300478.8100,130169.5700,0
s263,300278.9700,129456.4300,0
e263,300504.5200,130166.4300,0
s264,300328.9400,129446.5100,0
e264,300530.6300,130166.5100,0
s265,300378.9000,129436.5900,0
e265,300552.9000,130156.5900,0
s266,300428.8600,129426.6700,0
e266,300577.2100,130156.6700,0
s267,300478.8500,129416.7600,0
e267,300620.3000,130146.7600,0
s268,300528.8500,129407.0200,0
e268,300669.3000,130137.0200,0
s269,300578.8500,129397.6500,0
e269,300721.4100,130127.6500,0
s270,300628.8600,129388.2900,0
e270,300775.1600,130118.2900,0
s271,300678.8600,129378.9200,0
e271,300828.9100,130108.9200,0
s272,300728.8700,129369.5500,0
e272,300882.9900,130099.5500,0
s273,300778.8700,129358.4800,0
e273,300937.7500,130088.4800,0
s274,300828.8800,129346.5100,0
e274,300992.5000,130076.5100,0
s275,300878.8700,129334.5400,0
e275,301034.4800,130064.5400,0
s276,300928.8500,129322.5700,0
e276,301070.5400,130052.5700,0
s277,300978.8300,129310.6000,0
e277,301103.4700,130040.6000,0
s278,301028.8000,129298.6300,0
e278,301136.2200,130038.6300,0
s279,301078.7700,129293.6500,0
e279,301167.2600,130033.6500,0
s280,301128.7200,129291.9100,0
e280,301179.2600,130031.9100,0
s281,301178.6800,129290.1800,0
e281,301197.3500,130030.1800,0
s282,301228.6500,129288.4400,0
e282,301223.3600,130028.4400,0
s283,301278.6300,129286.7100,0
e283,301262.3200,130026.7100,0
s284,301328.6300,129295.2500,0
e284,301307.2800,130035.2500,0
s285,301378.6200,129300.5100,0
e285,301352.2500,130040.5100,0
s286,301428.6100,129301.4900,0
e286,301397.2100,130041.4900,0
s287,301478.6100,129302.4700,0
e287,301442.1800,130042.4700,0
s288,301528.6200,129303.4500,0
e288,301506.1900,130043.4500,0
s289,301578.6400,129304.4300,0
e289,301564.1000,130044.4300,0
s290,301628.6300,129305.4200,0
e290,301613.3100,130045.4200,0
s291,301678.6300,129306.4000,0
e291,301659.2500,130046.4000,0
s292,301728.6200,129307.3800,0
e292,301705.1900,130047.3800,0
s293,301778.6200,129308.3600,0
e293,301751.1300,130048.3600,0
s294,301828.6100,129309.7700,0
e294,301797.0700,130049.7700,0
s295,301878.6100,129312.9400,0
e295,301848.9400,130052.9400,0
s296,301928.6200,129316.1200,0
e296,301905.2300,130056.1200,0
s297,301978.6100,129319.2900,0
e297,301944.4100,130059.2900,0
s298,302028.6100,129322.4700,0
e298,301998.4700,130062.4700,0
s299,302078.6000,129322.4400,0
e299,302038.8600,130062.4400,0
s300,302128.6100,129320.0300,0
e300,302097.9300,130060.0300,0
s301,302178.6200,129326.8500,0
e301,302153.0800,130066.8500,0
s302,302228.6300,129326.0700,0
e302,302207.2700,130066.0700,0
s303,302278.6200,129334.4300,0
e303,302255.5200,130074.4300,0
s304,302328.5900,129332.7000,0
e304,302281.7500,130072.7000,0
s305,302378.6000,129333.1000,0
e305,302340.2500,130073.1000,0
s306,302428.6000,129334.0100,0
e306,302384.6800,130074.0100,0
s307,302478.6100,129334.9200,0
e307,302446.0400,130074.9200,0
s308,302528.6000,129345.3400,0
e308,302488.7100,130085.3400,0
s309,302578.6000,129347.5700,0
e309,302535.3100,130087.5700,0
s310,302628.5900,129349.8000,0
e310,302582.8700,130089.8000,0
s311,302678.5900,129352.0400,0
e311,302627.0000,130092.0400,0
s312,302728.6000,129354.2700,0
e312,302687.0700,130094.2700,0
s313,302778.5900,129356.5000,0
e313,302731.9600,130096.5000,0
s314,302828.5800,129358.7300,0
e314,302776.8500,130098.7300,0
s315,302878.5800,129362.8100,0
e315,302821.5300,130102.8100,0
s316,302928.5700,129367.7900,0
e316,302862.4000,130107.7900,0
